"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"67472" "1/2/2007" "13:55:00" "0.318" "0.120" "239.650" "1.400" "0.000" "1.000" 0
"67473" "1/2/2007" "13:56:00" "0.320" "0.124" "240.600" "1.400" "0.000" "2.000" 0
"67474" "1/2/2007" "13:57:00" "0.318" "0.122" "240.120" "1.400" "0.000" "1.000" 0
"67475" "1/2/2007" "13:58:00" "0.318" "0.122" "240.090" "1.400" "0.000" "1.000" 0
"67476" "1/2/2007" "13:59:00" "0.316" "0.122" "239.830" "1.400" "0.000" "2.000" 0
"67477" "1/2/2007" "14:00:00" "0.314" "0.120" "239.700" "1.400" "0.000" "1.000" 0
"67478" "1/2/2007" "14:01:00" "0.310" "0.124" "240.440" "1.400" "0.000" "1.000" 0
"67479" "1/2/2007" "14:02:00" "0.310" "0.128" "241.630" "1.400" "0.000" "2.000" 0
"67480" "1/2/2007" "14:03:00" "0.310" "0.130" "242.040" "1.400" "0.000" "1.000" 0
"67481" "1/2/2007" "14:04:00" "0.308" "0.128" "241.560" "1.400" "0.000" "1.000" 0
"67482" "1/2/2007" "14:05:00" "0.308" "0.126" "241.140" "1.400" "0.000" "1.000" 0
"67483" "1/2/2007" "14:06:00" "0.308" "0.128" "241.560" "1.400" "0.000" "2.000" 0
"67484" "1/2/2007" "14:07:00" "0.314" "0.130" "241.620" "1.400" "0.000" "1.000" 0
"67485" "1/2/2007" "14:08:00" "0.358" "0.170" "241.940" "1.800" "0.000" "1.000" 0
"67486" "1/2/2007" "14:09:00" "0.424" "0.268" "242.030" "2.000" "0.000" "1.000" 0
"67487" "1/2/2007" "14:10:00" "0.420" "0.268" "242.210" "2.000" "0.000" "2.000" 0
"67488" "1/2/2007" "14:11:00" "0.416" "0.264" "241.550" "2.000" "0.000" "1.000" 0
"67489" "1/2/2007" "14:12:00" "0.412" "0.258" "240.590" "2.000" "0.000" "1.000" 0
"67490" "1/2/2007" "14:13:00" "0.390" "0.224" "240.330" "1.800" "0.000" "1.000" 0
"67491" "1/2/2007" "14:14:00" "0.376" "0.164" "240.000" "1.800" "0.000" "0.000" 0
"67492" "1/2/2007" "14:15:00" "0.410" "0.236" "239.900" "2.000" "0.000" "0.000" 0
"67493" "1/2/2007" "14:16:00" "0.406" "0.236" "240.210" "2.000" "0.000" "0.000" 0
"67494" "1/2/2007" "14:17:00" "0.404" "0.238" "240.610" "2.000" "0.000" "0.000" 0
"67495" "1/2/2007" "14:18:00" "0.402" "0.238" "240.420" "2.000" "0.000" "0.000" 0
"67496" "1/2/2007" "14:19:00" "0.402" "0.238" "240.410" "1.800" "0.000" "0.000" 0
"67497" "1/2/2007" "14:20:00" "0.400" "0.240" "240.500" "1.800" "0.000" "0.000" 0
"67498" "1/2/2007" "14:21:00" "0.400" "0.242" "240.660" "1.800" "0.000" "0.000" 0
"67499" "1/2/2007" "14:22:00" "0.404" "0.240" "240.520" "2.000" "0.000" "0.000" 0
"67500" "1/2/2007" "14:23:00" "0.402" "0.242" "240.750" "2.000" "0.000" "0.000" 0
"67501" "1/2/2007" "14:24:00" "0.328" "0.136" "240.430" "1.400" "0.000" "0.000" 0
"67502" "1/2/2007" "14:25:00" "0.308" "0.108" "240.810" "1.400" "0.000" "0.000" 0
"67503" "1/2/2007" "14:26:00" "0.250" "0.000" "241.450" "1.000" "0.000" "0.000" 0
"67504" "1/2/2007" "14:27:00" "0.240" "0.000" "242.080" "1.000" "0.000" "0.000" 0
"67505" "1/2/2007" "14:28:00" "0.236" "0.000" "241.760" "1.000" "0.000" "0.000" 0
"67506" "1/2/2007" "14:29:00" "0.232" "0.000" "241.410" "1.000" "0.000" "0.000" 0
"67507" "1/2/2007" "14:30:00" "0.232" "0.000" "241.650" "1.000" "0.000" "0.000" 0
"67508" "1/2/2007" "14:31:00" "0.232" "0.000" "241.290" "1.000" "0.000" "0.000" 0
"67509" "1/2/2007" "14:32:00" "0.232" "0.000" "241.030" "1.000" "0.000" "0.000" 0
"67510" "1/2/2007" "14:33:00" "0.232" "0.000" "241.450" "1.000" "0.000" "0.000" 0
"67511" "1/2/2007" "14:34:00" "0.232" "0.000" "241.720" "1.000" "0.000" "0.000" 0
"67512" "1/2/2007" "14:35:00" "0.232" "0.000" "241.550" "1.000" "0.000" "0.000" 0
"67513" "1/2/2007" "14:36:00" "0.232" "0.000" "240.800" "1.000" "0.000" "0.000" 0
"67514" "1/2/2007" "14:37:00" "0.240" "0.000" "241.580" "1.000" "0.000" "0.000" 0
"67515" "1/2/2007" "14:38:00" "0.240" "0.000" "241.970" "1.000" "0.000" "0.000" 0
"67516" "1/2/2007" "14:39:00" "0.240" "0.000" "242.580" "1.000" "0.000" "0.000" 0
"67517" "1/2/2007" "14:40:00" "0.236" "0.000" "243.060" "1.000" "0.000" "0.000" 0
"67518" "1/2/2007" "14:41:00" "0.236" "0.000" "243.000" "1.000" "0.000" "0.000" 0
"67519" "1/2/2007" "14:42:00" "0.232" "0.000" "241.550" "1.000" "0.000" "0.000" 0
"67520" "1/2/2007" "14:43:00" "0.234" "0.000" "241.810" "1.000" "0.000" "0.000" 0
"67521" "1/2/2007" "14:44:00" "0.232" "0.000" "241.320" "1.000" "0.000" "0.000" 0
"67522" "1/2/2007" "14:45:00" "0.232" "0.000" "241.170" "1.000" "0.000" "0.000" 0
"67523" "1/2/2007" "14:46:00" "0.232" "0.000" "240.750" "1.000" "0.000" "0.000" 0
"67524" "1/2/2007" "14:47:00" "0.232" "0.000" "240.670" "1.000" "0.000" "0.000" 0
"67525" "1/2/2007" "14:48:00" "0.230" "0.000" "240.650" "1.000" "0.000" "0.000" 0
"67526" "1/2/2007" "14:49:00" "0.276" "0.000" "240.590" "1.200" "0.000" "0.000" 0
"67527" "1/2/2007" "14:50:00" "0.344" "0.138" "241.100" "1.600" "0.000" "0.000" 0
"67528" "1/2/2007" "14:51:00" "0.342" "0.140" "241.750" "1.600" "0.000" "0.000" 0
"67529" "1/2/2007" "14:52:00" "0.342" "0.148" "242.980" "1.600" "0.000" "0.000" 0
"67530" "1/2/2007" "14:53:00" "0.340" "0.146" "242.850" "1.600" "0.000" "0.000" 0
"67531" "1/2/2007" "14:54:00" "0.340" "0.148" "243.240" "1.600" "0.000" "0.000" 0
"67532" "1/2/2007" "14:55:00" "0.336" "0.146" "242.640" "1.400" "0.000" "0.000" 0
"67533" "1/2/2007" "14:56:00" "0.336" "0.146" "242.560" "1.400" "0.000" "0.000" 0
"67534" "1/2/2007" "14:57:00" "0.334" "0.144" "242.320" "1.400" "0.000" "0.000" 0
"67535" "1/2/2007" "14:58:00" "0.332" "0.144" "242.270" "1.400" "0.000" "0.000" 0
"67536" "1/2/2007" "14:59:00" "0.330" "0.140" "241.430" "1.400" "0.000" "0.000" 0
"67537" "1/2/2007" "15:00:00" "0.328" "0.140" "241.240" "1.400" "0.000" "0.000" 0
"67538" "1/2/2007" "15:01:00" "0.330" "0.144" "241.910" "1.400" "0.000" "0.000" 0
"67539" "1/2/2007" "15:02:00" "0.374" "0.182" "241.820" "1.800" "0.000" "0.000" 0
"67540" "1/2/2007" "15:03:00" "0.406" "0.248" "241.680" "2.000" "0.000" "0.000" 0
"67541" "1/2/2007" "15:04:00" "0.406" "0.248" "241.830" "2.000" "0.000" "0.000" 0
"67542" "1/2/2007" "15:05:00" "0.352" "0.172" "242.020" "1.600" "0.000" "0.000" 0
"67543" "1/2/2007" "15:06:00" "0.310" "0.112" "241.640" "1.400" "0.000" "0.000" 0
"67544" "1/2/2007" "15:07:00" "0.308" "0.106" "240.530" "1.400" "0.000" "0.000" 0
"67545" "1/2/2007" "15:08:00" "0.308" "0.110" "241.430" "1.400" "0.000" "0.000" 0
"67546" "1/2/2007" "15:09:00" "0.306" "0.110" "241.670" "1.400" "0.000" "0.000" 0
"67547" "1/2/2007" "15:10:00" "0.304" "0.110" "241.460" "1.400" "0.000" "0.000" 0
"67548" "1/2/2007" "15:11:00" "0.304" "0.110" "241.270" "1.400" "0.000" "0.000" 0
"67549" "1/2/2007" "15:12:00" "0.300" "0.104" "240.050" "1.400" "0.000" "0.000" 0
"67550" "1/2/2007" "15:13:00" "0.302" "0.106" "240.670" "1.400" "0.000" "0.000" 0
"67551" "1/2/2007" "15:14:00" "0.234" "0.000" "241.060" "1.000" "0.000" "0.000" 0
"67552" "1/2/2007" "15:15:00" "0.234" "0.000" "241.620" "1.000" "0.000" "0.000" 0
"67553" "1/2/2007" "15:16:00" "0.232" "0.000" "241.040" "1.000" "0.000" "0.000" 0
"67554" "1/2/2007" "15:17:00" "0.232" "0.000" "241.140" "1.000" "0.000" "0.000" 0
"67555" "1/2/2007" "15:18:00" "0.234" "0.000" "241.810" "1.000" "0.000" "0.000" 0
"67556" "1/2/2007" "15:19:00" "0.238" "0.000" "243.340" "1.000" "0.000" "0.000" 0
"67557" "1/2/2007" "15:20:00" "0.236" "0.000" "242.950" "1.000" "0.000" "0.000" 0
"67558" "1/2/2007" "15:21:00" "0.234" "0.000" "241.700" "1.000" "0.000" "0.000" 0
"67559" "1/2/2007" "15:22:00" "0.236" "0.000" "242.810" "1.000" "0.000" "0.000" 0
"67560" "1/2/2007" "15:23:00" "0.236" "0.000" "243.160" "1.000" "0.000" "0.000" 0
"67561" "1/2/2007" "15:24:00" "0.236" "0.000" "242.720" "1.000" "0.000" "0.000" 0
"67562" "1/2/2007" "15:25:00" "0.236" "0.000" "242.860" "1.000" "0.000" "0.000" 0
"67563" "1/2/2007" "15:26:00" "0.236" "0.000" "242.460" "1.000" "0.000" "0.000" 0
"67564" "1/2/2007" "15:27:00" "0.238" "0.000" "243.240" "1.000" "0.000" "0.000" 0
"67565" "1/2/2007" "15:28:00" "0.234" "0.000" "242.180" "1.000" "0.000" "0.000" 0
"67566" "1/2/2007" "15:29:00" "0.238" "0.000" "243.810" "1.000" "0.000" "0.000" 0
"67567" "1/2/2007" "15:30:00" "0.318" "0.100" "244.390" "1.400" "0.000" "0.000" 0
"67568" "1/2/2007" "15:31:00" "0.350" "0.154" "244.160" "1.600" "0.000" "0.000" 0
"67569" "1/2/2007" "15:32:00" "0.346" "0.154" "244.180" "1.600" "0.000" "0.000" 0
"67570" "1/2/2007" "15:33:00" "0.344" "0.150" "243.480" "1.600" "0.000" "0.000" 0
"67571" "1/2/2007" "15:34:00" "0.344" "0.154" "244.090" "1.600" "0.000" "0.000" 0
"67572" "1/2/2007" "15:35:00" "0.340" "0.152" "243.740" "1.600" "0.000" "0.000" 0
"67573" "1/2/2007" "15:36:00" "0.340" "0.154" "244.190" "1.600" "0.000" "0.000" 0
"67574" "1/2/2007" "15:37:00" "0.340" "0.158" "244.620" "1.600" "0.000" "0.000" 0
"67575" "1/2/2007" "15:38:00" "0.338" "0.158" "244.630" "1.600" "0.000" "0.000" 0
"67576" "1/2/2007" "15:39:00" "0.336" "0.152" "243.580" "1.400" "0.000" "0.000" 0
"67577" "1/2/2007" "15:40:00" "0.334" "0.148" "243.040" "1.400" "0.000" "0.000" 0
"67578" "1/2/2007" "15:41:00" "0.332" "0.146" "242.680" "1.400" "0.000" "0.000" 0
"67579" "1/2/2007" "15:42:00" "0.334" "0.152" "243.850" "1.400" "0.000" "0.000" 0
"67580" "1/2/2007" "15:43:00" "0.332" "0.148" "243.130" "1.400" "0.000" "0.000" 0
"67581" "1/2/2007" "15:44:00" "0.334" "0.152" "243.930" "1.400" "0.000" "0.000" 0
"67582" "1/2/2007" "15:45:00" "0.326" "0.142" "243.960" "1.400" "0.000" "0.000" 0
"67583" "1/2/2007" "15:46:00" "0.238" "0.000" "243.390" "1.000" "0.000" "0.000" 0
"67584" "1/2/2007" "15:47:00" "0.238" "0.000" "243.460" "1.000" "0.000" "0.000" 0
"67585" "1/2/2007" "15:48:00" "0.240" "0.000" "244.400" "1.000" "0.000" "0.000" 0
"67586" "1/2/2007" "15:49:00" "0.242" "0.000" "244.280" "1.000" "0.000" "0.000" 0
"67587" "1/2/2007" "15:50:00" "0.324" "0.100" "244.150" "1.600" "0.000" "0.000" 0
"67588" "1/2/2007" "15:51:00" "0.322" "0.118" "243.180" "1.400" "0.000" "0.000" 0
"67589" "1/2/2007" "15:52:00" "0.318" "0.118" "243.240" "1.400" "0.000" "0.000" 0
"67590" "1/2/2007" "15:53:00" "0.312" "0.114" "242.640" "1.400" "0.000" "0.000" 0
"67591" "1/2/2007" "15:54:00" "0.312" "0.116" "242.920" "1.400" "0.000" "0.000" 0
"67592" "1/2/2007" "15:55:00" "0.310" "0.112" "242.150" "1.400" "0.000" "0.000" 0
"67593" "1/2/2007" "15:56:00" "0.310" "0.116" "242.900" "1.400" "0.000" "0.000" 0
"67594" "1/2/2007" "15:57:00" "0.308" "0.116" "243.000" "1.400" "0.000" "0.000" 0
"67595" "1/2/2007" "15:58:00" "0.308" "0.116" "243.100" "1.400" "0.000" "0.000" 0
"67596" "1/2/2007" "15:59:00" "0.308" "0.116" "243.100" "1.400" "0.000" "0.000" 0
"67597" "1/2/2007" "16:00:00" "0.308" "0.120" "243.700" "1.400" "0.000" "0.000" 0
"67598" "1/2/2007" "16:01:00" "0.240" "0.000" "243.110" "1.000" "0.000" "0.000" 0
"67599" "1/2/2007" "16:02:00" "0.236" "0.000" "243.150" "1.000" "0.000" "0.000" 0
"67600" "1/2/2007" "16:03:00" "0.236" "0.000" "242.950" "1.000" "0.000" "0.000" 0
"67601" "1/2/2007" "16:04:00" "0.240" "0.000" "243.320" "1.000" "0.000" "0.000" 0
"67602" "1/2/2007" "16:05:00" "0.244" "0.000" "243.140" "1.000" "0.000" "0.000" 0
"67603" "1/2/2007" "16:06:00" "0.244" "0.000" "242.880" "1.000" "0.000" "0.000" 0
"67604" "1/2/2007" "16:07:00" "0.244" "0.000" "243.070" "1.000" "0.000" "0.000" 0
"67605" "1/2/2007" "16:08:00" "0.244" "0.000" "243.030" "1.000" "0.000" "0.000" 0
"67606" "1/2/2007" "16:09:00" "0.240" "0.000" "241.340" "1.000" "0.000" "0.000" 0
"67607" "1/2/2007" "16:10:00" "0.240" "0.000" "241.090" "1.000" "0.000" "0.000" 0
"67608" "1/2/2007" "16:11:00" "0.300" "0.066" "242.090" "1.400" "0.000" "0.000" 0
"67609" "1/2/2007" "16:12:00" "0.346" "0.142" "242.060" "1.600" "0.000" "0.000" 0
"67610" "1/2/2007" "16:13:00" "0.380" "0.176" "241.970" "1.800" "0.000" "0.000" 0
"67611" "1/2/2007" "16:14:00" "0.422" "0.268" "242.180" "2.000" "0.000" "0.000" 0
"67612" "1/2/2007" "16:15:00" "0.424" "0.272" "242.910" "2.000" "0.000" "2.000" 0
"67613" "1/2/2007" "16:16:00" "0.422" "0.276" "243.200" "2.000" "0.000" "1.000" 0
"67614" "1/2/2007" "16:17:00" "0.420" "0.274" "242.820" "2.000" "0.000" "2.000" 0
"67615" "1/2/2007" "16:18:00" "0.420" "0.274" "242.900" "2.000" "0.000" "1.000" 0
"67616" "1/2/2007" "16:19:00" "0.420" "0.268" "242.050" "2.000" "0.000" "1.000" 0
"67617" "1/2/2007" "16:20:00" "0.424" "0.270" "242.350" "2.000" "0.000" "2.000" 0
"67618" "1/2/2007" "16:21:00" "0.422" "0.270" "242.250" "2.000" "0.000" "1.000" 0
"67619" "1/2/2007" "16:22:00" "0.422" "0.272" "242.550" "2.000" "0.000" "2.000" 0
"67620" "1/2/2007" "16:23:00" "0.424" "0.278" "243.490" "2.000" "0.000" "1.000" 0
"67621" "1/2/2007" "16:24:00" "0.422" "0.276" "243.350" "2.000" "0.000" "1.000" 0
"67622" "1/2/2007" "16:25:00" "0.420" "0.274" "243.120" "2.000" "0.000" "2.000" 0
"67623" "1/2/2007" "16:26:00" "0.420" "0.276" "243.230" "2.000" "0.000" "1.000" 0
"67624" "1/2/2007" "16:27:00" "0.338" "0.158" "243.290" "1.600" "0.000" "2.000" 0
"67625" "1/2/2007" "16:28:00" "0.320" "0.134" "242.610" "1.400" "0.000" "1.000" 0
"67626" "1/2/2007" "16:29:00" "0.314" "0.132" "242.320" "1.400" "0.000" "1.000" 0
"67627" "1/2/2007" "16:30:00" "0.312" "0.132" "242.260" "1.400" "0.000" "1.000" 0
"67628" "1/2/2007" "16:31:00" "0.310" "0.128" "241.740" "1.400" "0.000" "2.000" 0
"67629" "1/2/2007" "16:32:00" "0.308" "0.124" "240.830" "1.400" "0.000" "1.000" 0
"67630" "1/2/2007" "16:33:00" "0.308" "0.126" "241.050" "1.400" "0.000" "1.000" 0
"67631" "1/2/2007" "16:34:00" "0.312" "0.130" "241.860" "1.400" "0.000" "2.000" 0
"67632" "1/2/2007" "16:35:00" "0.316" "0.132" "242.360" "1.400" "0.000" "1.000" 0
"67633" "1/2/2007" "16:36:00" "0.314" "0.130" "242.030" "1.400" "0.000" "1.000" 0
"67634" "1/2/2007" "16:37:00" "0.390" "0.212" "242.040" "2.000" "0.000" "1.000" 0
"67635" "1/2/2007" "16:38:00" "0.390" "0.238" "242.280" "1.800" "0.000" "1.000" 0
"67636" "1/2/2007" "16:39:00" "0.392" "0.240" "242.750" "1.800" "0.000" "2.000" 0
"67637" "1/2/2007" "16:40:00" "0.390" "0.240" "242.600" "1.800" "0.000" "1.000" 0
"67638" "1/2/2007" "16:41:00" "0.390" "0.244" "243.260" "1.800" "0.000" "1.000" 0
"67639" "1/2/2007" "16:42:00" "0.390" "0.242" "243.150" "1.800" "0.000" "1.000" 0
"67640" "1/2/2007" "16:43:00" "0.324" "0.138" "243.080" "1.400" "0.000" "1.000" 0
"67641" "1/2/2007" "16:44:00" "0.308" "0.118" "243.120" "1.400" "0.000" "0.000" 0
"67642" "1/2/2007" "16:45:00" "0.308" "0.120" "243.520" "1.400" "0.000" "0.000" 0
"67643" "1/2/2007" "16:46:00" "0.306" "0.118" "243.100" "1.400" "0.000" "0.000" 0
"67644" "1/2/2007" "16:47:00" "0.306" "0.120" "243.470" "1.400" "0.000" "0.000" 0
"67645" "1/2/2007" "16:48:00" "0.248" "0.000" "243.800" "1.000" "0.000" "0.000" 0
"67646" "1/2/2007" "16:49:00" "0.240" "0.000" "243.440" "1.000" "0.000" "0.000" 0
"67647" "1/2/2007" "16:50:00" "0.244" "0.000" "243.540" "1.000" "0.000" "0.000" 0
"67648" "1/2/2007" "16:51:00" "0.244" "0.000" "243.910" "1.000" "0.000" "0.000" 0
"67649" "1/2/2007" "16:52:00" "0.276" "0.000" "244.050" "1.200" "0.000" "0.000" 0
"67650" "1/2/2007" "16:53:00" "0.356" "0.152" "243.700" "1.600" "0.000" "0.000" 0
"67651" "1/2/2007" "16:54:00" "0.352" "0.148" "243.210" "1.600" "0.000" "0.000" 0
"67652" "1/2/2007" "16:55:00" "0.350" "0.150" "243.360" "1.600" "0.000" "0.000" 0
"67653" "1/2/2007" "16:56:00" "0.348" "0.152" "243.940" "1.600" "0.000" "0.000" 0
"67654" "1/2/2007" "16:57:00" "0.342" "0.158" "244.890" "1.600" "0.000" "0.000" 0
"67655" "1/2/2007" "16:58:00" "0.342" "0.160" "245.300" "1.600" "0.000" "0.000" 0
"67656" "1/2/2007" "16:59:00" "0.342" "0.160" "245.340" "1.600" "0.000" "0.000" 0
"67657" "1/2/2007" "17:00:00" "0.340" "0.160" "245.320" "1.600" "0.000" "0.000" 0
"67658" "1/2/2007" "17:01:00" "0.336" "0.152" "243.870" "1.400" "0.000" "0.000" 0
"67659" "1/2/2007" "17:02:00" "0.334" "0.152" "243.910" "1.400" "0.000" "0.000" 0
"67660" "1/2/2007" "17:03:00" "0.332" "0.148" "243.310" "1.400" "0.000" "0.000" 0
"67661" "1/2/2007" "17:04:00" "0.334" "0.150" "243.310" "1.400" "0.000" "0.000" 0
"67662" "1/2/2007" "17:05:00" "0.336" "0.146" "242.630" "1.400" "0.000" "0.000" 0
"67663" "1/2/2007" "17:06:00" "0.334" "0.144" "241.890" "1.400" "0.000" "0.000" 0
"67664" "1/2/2007" "17:07:00" "0.332" "0.138" "240.910" "1.400" "0.000" "0.000" 0
"67665" "1/2/2007" "17:08:00" "0.282" "0.070" "240.770" "1.200" "0.000" "0.000" 0
"67666" "1/2/2007" "17:09:00" "0.232" "0.000" "240.830" "1.000" "0.000" "0.000" 0
"67667" "1/2/2007" "17:10:00" "0.232" "0.000" "240.900" "1.000" "0.000" "0.000" 0
"67668" "1/2/2007" "17:11:00" "0.234" "0.000" "242.090" "1.000" "0.000" "0.000" 0
"67669" "1/2/2007" "17:12:00" "0.234" "0.000" "242.600" "1.000" "0.000" "0.000" 0
"67670" "1/2/2007" "17:13:00" "0.234" "0.000" "242.070" "1.000" "0.000" "0.000" 0
"67671" "1/2/2007" "17:14:00" "0.232" "0.000" "241.630" "1.000" "0.000" "0.000" 0
"67672" "1/2/2007" "17:15:00" "0.234" "0.000" "241.960" "1.000" "0.000" "0.000" 0
"67673" "1/2/2007" "17:16:00" "0.232" "0.000" "241.570" "1.000" "0.000" "0.000" 0
"67674" "1/2/2007" "17:17:00" "0.232" "0.000" "241.390" "1.000" "0.000" "0.000" 0
"67675" "1/2/2007" "17:18:00" "0.470" "0.000" "241.110" "2.000" "0.000" "0.000" 0
"67676" "1/2/2007" "17:19:00" "0.530" "0.000" "241.570" "2.200" "0.000" "0.000" 0
"67677" "1/2/2007" "17:20:00" "0.528" "0.000" "241.210" "2.200" "0.000" "0.000" 0
"67678" "1/2/2007" "17:21:00" "0.528" "0.000" "241.180" "2.200" "0.000" "0.000" 0
"67679" "1/2/2007" "17:22:00" "0.530" "0.000" "241.790" "2.200" "0.000" "0.000" 0
"67680" "1/2/2007" "17:23:00" "0.530" "0.000" "241.720" "2.200" "0.000" "0.000" 0
"67681" "1/2/2007" "17:24:00" "0.606" "0.086" "240.620" "2.600" "0.000" "0.000" 0
"67682" "1/2/2007" "17:25:00" "0.604" "0.106" "241.510" "2.400" "0.000" "0.000" 0
"67683" "1/2/2007" "17:26:00" "0.872" "0.096" "240.670" "3.600" "0.000" "0.000" 0
"67684" "1/2/2007" "17:27:00" "0.924" "0.094" "240.170" "3.800" "0.000" "0.000" 0
"67685" "1/2/2007" "17:28:00" "0.922" "0.092" "239.790" "3.800" "0.000" "0.000" 0
"67686" "1/2/2007" "17:29:00" "0.922" "0.094" "240.140" "3.800" "0.000" "0.000" 0
"67687" "1/2/2007" "17:30:00" "0.924" "0.096" "240.390" "3.800" "0.000" "0.000" 0
"67688" "1/2/2007" "17:31:00" "0.934" "0.098" "240.950" "3.800" "0.000" "0.000" 0
"67689" "1/2/2007" "17:32:00" "0.948" "0.098" "241.410" "3.800" "0.000" "0.000" 0
"67690" "1/2/2007" "17:33:00" "0.972" "0.128" "241.330" "4.000" "0.000" "0.000" 0
"67691" "1/2/2007" "17:34:00" "1.040" "0.234" "241.620" "4.400" "0.000" "0.000" 0
"67692" "1/2/2007" "17:35:00" "1.034" "0.232" "241.310" "4.400" "0.000" "0.000" 0
"67693" "1/2/2007" "17:36:00" "1.030" "0.232" "241.020" "4.400" "0.000" "0.000" 0
"67694" "1/2/2007" "17:37:00" "1.028" "0.232" "241.130" "4.400" "0.000" "0.000" 0
"67695" "1/2/2007" "17:38:00" "1.056" "0.228" "240.490" "4.400" "0.000" "0.000" 0
"67696" "1/2/2007" "17:39:00" "1.062" "0.218" "238.860" "4.400" "0.000" "0.000" 0
"67697" "1/2/2007" "17:40:00" "1.268" "0.216" "239.020" "5.400" "0.000" "0.000" 0
"67698" "1/2/2007" "17:41:00" "1.242" "0.220" "239.610" "5.200" "0.000" "0.000" 0
"67699" "1/2/2007" "17:42:00" "1.010" "0.222" "239.300" "4.200" "0.000" "0.000" 0
"67700" "1/2/2007" "17:43:00" "1.010" "0.224" "239.490" "4.200" "0.000" "0.000" 0
"67701" "1/2/2007" "17:44:00" "1.010" "0.224" "239.480" "4.200" "0.000" "0.000" 0
"67702" "1/2/2007" "17:45:00" "1.012" "0.226" "240.020" "4.200" "0.000" "0.000" 0
"67703" "1/2/2007" "17:46:00" "1.008" "0.224" "239.700" "4.200" "0.000" "0.000" 0
"67704" "1/2/2007" "17:47:00" "1.192" "0.270" "239.400" "5.400" "0.000" "0.000" 0
"67705" "1/2/2007" "17:48:00" "1.626" "0.316" "239.160" "7.000" "0.000" "0.000" 0
"67706" "1/2/2007" "17:49:00" "1.354" "0.230" "239.570" "5.600" "0.000" "0.000" 0
"67707" "1/2/2007" "17:50:00" "1.330" "0.192" "239.990" "5.600" "0.000" "0.000" 0
"67708" "1/2/2007" "17:51:00" "1.292" "0.130" "239.990" "5.400" "0.000" "0.000" 0
"67709" "1/2/2007" "17:52:00" "1.506" "0.070" "239.770" "6.200" "0.000" "0.000" 0
"67710" "1/2/2007" "17:53:00" "1.374" "0.000" "239.150" "5.800" "0.000" "0.000" 0
"67711" "1/2/2007" "17:54:00" "1.460" "0.000" "238.870" "6.000" "0.000" "0.000" 0
"67712" "1/2/2007" "17:55:00" "1.462" "0.000" "239.110" "6.000" "0.000" "0.000" 0
"67713" "1/2/2007" "17:56:00" "1.272" "0.000" "239.540" "5.200" "0.000" "0.000" 0
"67714" "1/2/2007" "17:57:00" "1.286" "0.000" "239.930" "5.200" "0.000" "0.000" 0
"67715" "1/2/2007" "17:58:00" "1.282" "0.000" "239.700" "5.200" "0.000" "0.000" 0
"67716" "1/2/2007" "17:59:00" "1.278" "0.000" "239.260" "5.200" "0.000" "0.000" 0
"67717" "1/2/2007" "18:00:00" "1.480" "0.000" "238.990" "6.400" "0.000" "0.000" 2
"67718" "1/2/2007" "18:01:00" "2.348" "0.000" "237.290" "9.800" "0.000" "0.000" 18
"67719" "1/2/2007" "18:02:00" "2.334" "0.000" "237.280" "9.800" "0.000" "0.000" 18
"67720" "1/2/2007" "18:03:00" "2.324" "0.000" "237.470" "9.800" "0.000" "0.000" 17
"67721" "1/2/2007" "18:04:00" "2.320" "0.000" "237.720" "9.600" "0.000" "0.000" 18
"67722" "1/2/2007" "18:05:00" "2.312" "0.000" "237.510" "9.600" "0.000" "0.000" 17
"67723" "1/2/2007" "18:06:00" "2.322" "0.000" "238.180" "9.600" "0.000" "0.000" 18
"67724" "1/2/2007" "18:07:00" "2.332" "0.000" "238.860" "9.600" "0.000" "0.000" 17
"67725" "1/2/2007" "18:08:00" "2.330" "0.000" "238.860" "9.600" "0.000" "0.000" 18
"67726" "1/2/2007" "18:09:00" "2.330" "0.000" "238.830" "9.600" "0.000" "0.000" 17
"67727" "1/2/2007" "18:10:00" "2.312" "0.000" "237.860" "9.600" "0.000" "0.000" 18
"67728" "1/2/2007" "18:11:00" "2.304" "0.000" "237.390" "9.600" "0.000" "0.000" 17
"67729" "1/2/2007" "18:12:00" "2.380" "0.000" "238.840" "10.000" "0.000" "0.000" 17
"67730" "1/2/2007" "18:13:00" "2.430" "0.114" "238.520" "10.200" "0.000" "0.000" 18
"67731" "1/2/2007" "18:14:00" "2.428" "0.114" "238.660" "10.200" "0.000" "0.000" 17
"67732" "1/2/2007" "18:15:00" "2.416" "0.112" "238.090" "10.000" "0.000" "0.000" 18
"67733" "1/2/2007" "18:16:00" "2.394" "0.108" "236.900" "10.000" "0.000" "0.000" 17
"67734" "1/2/2007" "18:17:00" "2.396" "0.108" "237.050" "10.000" "0.000" "0.000" 17
"67735" "1/2/2007" "18:18:00" "2.428" "0.122" "237.730" "10.200" "0.000" "0.000" 18
"67736" "1/2/2007" "18:19:00" "2.496" "0.234" "238.250" "10.400" "0.000" "0.000" 17
"67737" "1/2/2007" "18:20:00" "2.502" "0.236" "238.600" "10.400" "0.000" "1.000" 17
"67738" "1/2/2007" "18:21:00" "2.480" "0.230" "237.670" "10.400" "0.000" "2.000" 18
